Unnamed: 0,id_prompt,title,essay,c1,c2,c3,c4,c5,score
4872,87,Um dever dos adultos com as crianças,"A erotização de mulheres é muito comum, o que é um grave problema no mundo, mas um problema ainda mais grave quando essa erotização começa na infância e adolescência, de acordo com o Psicanalista Freud é onde se é desenvolvido o caráter, afeições e construções psicológicas para um adulto emocionalmente e psicologicamente saudável.No livro Lolita de Vladimir Nabokov, é nos apresentado um homem que está interessado em uma menina de 12 anos de idade, onde ele relata os desejos e paixões pela jovem, a crítica da obra para algumas pessoas seria muito simples, considerar a paixão de um adulto por uma criança é errado e crime, porém surgem outras interpretações da obra.Esse fato nos faz refletir em como a criança sofre objetificação, e a forma como o narrador descreve-a traz essa erotização do corpo infantil, o livro apesar de ser de 1955 é muito atual, pois, ainda hoje é possível acessar em redes sociais, posts feitos em sua maioria por homens, comentando em fotos com tom sexual, pejorativo e em alguns casos acediosos de meninas muitas vezes menores de idade, o que contribui para essa cultura de erotização do corpo infantil.Contudo, alguns meios podem ser tomados para a diminuição desses casos, como o acesso à internet controlado por pais de menores de idades, controle maior de redes sociais para menores, mas acima de tudo uma maior fiscalização e denúncia dessas pessoas que comentam e incentivam crianças e adolescentes a postarem fotos de biquíni, em poses sexualizadas, entre outras.Deste modo, com a conscientização e colaboração de pais e responsáveis e a maior fiscalização e punição de adultos com esse comportamento, é possível criar um ambiente seguro para as crianças e adolescentes na internet, diminuindo assim a cultura da erotização infantil.",160,120,120,160,120,680
4883,88,...,"O machismo é um impasse social que concerne não só as mulheres em seus cotidianos, em ramos profissionais, religiosos e de entretenimento, mas também abrange os homens no que se refere aos estigmas. Haja vista, a visão opressora que esse empecilho social apresenta em relação às doenças mentais de que esses são distúrbios dispensáveis, sendo assim, banalizados o que provoca , consequentemente, malefícios para mulheres e homens. Nessa perspectiva, é necessário mencionar a ausência de informação e a cultura de banalização de transtornos psicológicos como causadoras dessa problemática.Em primeiro lugar, faz-se fundamental citar a deficiência de conhecimento como impulsionadora do conflito em questão. Destarte, as informações limitadas do corpo social brasileiro associadas aos transtornos mentais acabam por, propulsionar o preconceito que existe atribuído a eles. Diante disso, ao dispor do mínimo conhecimento sobre essas doenças, o sujeito tende a julgar aquele que contém a enfermidade, por justamente essa, não apresentar incapacidade visível e, portanto, alimenta esse estigma. Nesse sentido, essa situação é capaz de prejudicar o doente que passar por julgamentos pois o enfermo sente-se sem apoio emocional, ocorrência favorável a sua doença. Dessa maneira, esse fato diverge do pensamento do filósofo John Locke, que visa a necessidade da reflexão sobre as experiências que o ser humano obtém ao longo da vida para desenvolver o conhecimento. Sendo assim, a sociedade brasileira reproduz a intolerância à doença mental sem ao menos cogitar sobre tais transtornos psicológicos.Além disso, é preciso salientar que as doenças da mente são desconsideradas em analogia àquelas físicas. Sob esse viés, os distúrbios mentais são desprezados e possuem pouca atenção por parte da sociedade. À vista disso, essa banalização é retratada pela escassa investigação profissional e também pelo número crescente de suicídios no Brasil. Dessa forma, a cultura de desdenhar esses problemas de saúde provém de um contexto histórico, pois somente no século XXI que a população iniciou o investimento nesse âmbito psicológico . Isto decorreu por existir esse estigma, o que ocasionou sua conservação por muitas gerações.Tendo isso em vista, é dever do Ministério da Saúde realizar consultas psiquiátricas com a comunidade, por meio do Sistema Único de Saúde e necessita priorizar aqueles que dispõem do diagnóstico da enfermidade. Essa ação tem a finalidade de tornar essa área da saúde menos estigmatizada, ao demonstrar que todos carecem de cuidados com a saúde mental. Logo, a cultura de banalizar e estigmatizar serão apenas lembranças da história brasileira.",160,160,160,200,160,840
4912,88,Escrever sobre o que não tenho,"Em “Prisão do Rei”, da autora Victoria Aveyard, o Rei Maven Calore se encontra preso em uma das piores prisões: sua própria mente. Acometido por uma doença mental, o jovem rei não se sente confortável em pedir ajuda, pois acredita que não obteria apoio nenhum, tanto da população, quanto de seus próprios aliados. Da mesma forma que o jovem rei, muitas pessoas ainda carregam estigmas quanto às doenças mentais, problema gerado tanto pela idealização do conceito de felicidade, quanto pela disseminação de um padrão pelas redes sociais.Em primeiro lugar, tem o problema da idealização da felicidade. Para muitas pessoas, ser feliz significa não estar triste em momento nenhum, ou obter prazer por meio da compra de bens materiais. Uma conceitualização errônea, visto que, pelas palavras do filósofo Aristóteles, a felicidade não pode ser entendida como a obtenção de bens materiais ou de cargos importantes, mas está entrelaçada com a virtude, que é a capacidade de fazer o bem ao próximo. Dessa forma, muitas pessoas se iludem com esse conceito e criam estigmas quanto as doenças mentais.Em seguida, tem-se o problema da imposição de um padrão de vida, disseminada pelos meios midiáticos. São divulgados pela internet, principalmente pelas redes sociais, um padrão de beleza a ser seguido para se chegar ao bem-estar e à felicidade. Problemas psicológicos são gerados quando esse padrão não é alcançado, como por exemplo, a depressão, que, no Brasil alcança níveis extremos, pois segundo a OMS , o país foi o mais depressivo da América Latina no ano de 2007.Por fim, medidas devem ser tomadas para que a situação seja resolvida. O Ministério da Saúde – principal órgão responsável pela saúde no país – pode , por meio de subsídios cedidos pelo governo federal, promover propagandas nas redes sociais que eduquem sobre saúde mental. Assim como, em conjunto com as escolas promover programas que ajudem os alunos a lidar com problemas envolvendo a saúde da mente e oficinas que promovam o autoconhecimento. Só assim poderemos ter uma realidade diferente daquela apresentada por Aveyard em seus livros.",160,160,120,200,160,800
4984,88,,"Na Constituição federal brasileira, promulgada em 1988, prevê que todo cidadão tem pleno direito à saúde e bem-estar. Entretanto no Brasil, fica evidente o estigma associado às doenças mentais na sociedade. Nesse sentido, convém analisarmos as principais causas e consequências acerca dessa problemática.Diante de tal cenário, é importante pontuar a falta de informação e atendimento adequado para as pessoas que sofrem de transtornos mentais. De acordo com a Organização Mundial de Saúde, o suicídio - causado pela depressão- fica em 3º lugar em números de mortes no país. É, portanto, inadmissível, que no Brasil ainda não possua clínicas especializadas.Além disso, podemos observar, que a quantidade de indivíduos com problemas mentais aumenta cada vez mais ao longo dos anos. Segundo dados da OMS , as doenças mentais são uma das causas de afastamento do trabalho em todo país. Assim, fica evidente, que medidas precisam ser tomadas de forma urgente, pois as pessoas perdem sua liberdade, como também a sociedade sofre financeiramente.Dessa forma, com intuito de mitigar tal situação, necessita-se, urgentemente, que o Estado, com o apoio do Ministério da Saúde, faça campanhas de conscientização, por meio da mídia, para que tenha maior alcance de indivíduos, a fim de acabar com o preconceito existente acerca dos transtornos mentais e mudar as estatísticas tão alarmantes da OMS.",160,120,120,200,160,760
4990,88,,"A Constituição federal de 1988, norma de maior hierarquia do sistema jurídico brasileiro, prevê o pleno direito à saúde como inerente a todo cidadão. No entanto, o oposto é o que se observa na contemporaneidade, haja vista que, no Brasil, as doenças mentais podem ser associadas a um estigma, o que desencadeia um alarmante problema Nesse sentido, entende-se que essa configuração se deve, essencialmente, à precariedade de investimentos governamentais no que tange à compreensão e ao tratamento dos transtornos psíquicos e à exposição midiática de pessoas aparentemente desprovidas de problemas.Nesse contexto, é válido ressaltar que as doenças mentais, em muitos casos, passam desapercebidos pelo Poder Estatal. Dentro disso, consoante ao filósofo contratualista de John Locke, o Estado é constituído como responsável pelo domínio político para preservar e consolidar os direitos da população. Contudo, infelizmente, compreende-se que isso não se concretiza no Brasil, uma vez o governo não disponibiliza a todos um sistema de saúde pública qualificado para atender as variadas necessidades psíquicas. Consequentemente, permite que o corpo social permaneça emocionalmente ferido, possibilitando o agravamento da situação. Assim, é substancial a resolução dessa conjuntura.Ademais, outro fator contribuinte para tais transtornos são os cenários fantasiosos de vidas perfeitas mostrados na mídia. Dessa forma, segundo o sociólogo francês Émile Durkheim, a coercitividade é um fato social utilizado pela sociedade para impor padrões sociais aos indivíduos que a integram, obrigando-os a cumpri-los. Nessa linha de raciocínio, na realidade hodierna numerosas pessoas desenvolvem uma alienação acerca de estereótipos padronizados, de modo a se sentirem inferiores, o que acarreta diversos sentimentos negativos, até mesmo enfermidades mentais. Logo, é imprescindível a dissolução dessa problemática.Portanto, são necessárias medidas para a erradicação do estigma. Para isso, é preciso que Ministério da Saúde forneça tratamentos específicos para cada problema mental nos hospitais de cada região, por meio do SUS , com acompanhamento de psicólogo, rodas de apoio e, ainda, introduza na mídia relatos de pessoas que já tiveram depressão ou ansiedade, por exemplo, e se curaram, com a finalidade de promover a melhoria eu bem-estar dos brasileiros. Dessa maneira, a previsão da Carta Magna será efetivada no país.",200,200,160,200,160,920
5003,89,A conscientização do isolamento social devido a crise econômica,"O distanciamento social está sendo implantado em nossa sociedade desde o começo da pandemia, e suas consequências apenas foram notadas com mais atenção ao decorrer dela. O governo tenta conscientizar a sociedade de permanecer em distanciamento social, no entanto, temos a necessidade de trabalhar e gerar nossa renda para que possamos nos sustentar, e com o fechamento dos comércios, dificuldades surgem, e essa conciliação gera certas controversas. Nesse período, foi destacado a grande desigualdade de classes que já era recorrente muito antes da pandemia.A crise econômica foi abalada pela pandemia, e não as medidas de isolamento implantadas, ou seja, em lugares onde ocorreu o isolamento com maior vigor, os casos foram menores do que cidades que não o implantaram com maior vigência, assim, as cidades se recuperaram mais rapidamente e consequentemente melhorando sua economia. A quarentena no estado de São Paulo continua sendo estendida, voltando fases e não se estabilizando, esse é um efeito da conscientização da população também, que não possui responsabilidade e organizam festas clandestinas ou saem sem a menor proteção, o vírus se propaga com muita facilidade e quanto maior o número de pessoas infectadas, maior o número de leitos em hospitais ocupados, gerando declínio neles também, o que só agrava a situação da saúde pública.Com os dados apresentados anteriormente, pode-se concluir que existe uma instabilidade no distanciamento social junto ao trabalho, mesmo com o auxílio emergencial e suas grandes filas, a não devida importância da população com os mínimos cuidados de proteção e eventos clandestinos, o que só agrava o cenários que estamos vivendo, e só iremos contornar essa realidade quando todos fizerem sua parte, se conscientizando e tendo responsabilidade.",200,160,120,120,120,720
5005,89,A CONTENÇÃO DA PANDEMIA E A RECUPERAÇÃO FINANCEIRA - VI,"No contexto pandêmico atual, que assolou a população mundial, as medidas sanitárias são as mais eficazes contra sua propagação. A lei 13.979, determina no artigo 3, que podem ser decretadas no combate à epidemia medidas como isolamento e quarentena. Hodiernamente, as medidas de distanciamento têm afetado o setor da economia, gerando graves consequências. Assim mostra-se relevante pensar nesta situação econômica que configura as maiores problemáticas desse pernicioso cenário.De início é notório destacar que as condutas sanitárias têm grande importância no enfrentamento à pandemia, devem ser seguidas e respeitadas, prova disso recai nas reduções de taxas de contaminação e o número de falecimentos entre os contaminados. Ademais cabe ressaltar que as normas acabam afetando vários setores da economia, deixando mais evidentes as desigualdades sociais. No Brasil, o desafio vai além de controlar a pandemia, mas também reduzir a crise econômica. Sendo assim torna-se urgente reconhecer a necessidade de refrear ambas as situações, de modo que garanta a recuperação financeira e conter a epidemia.Com o objetivo de minimizar a crise econômica sem afetar a contenção pandêmica, seria necessária a criação de medidas públicas eficazes. Outrossim cabe aos órgãos governamentais e federais, incentivarem o isolamento evidenciando sua importância, como medida significativa da contenção da transmissão. E como ajuda financeira, a criação de auxílios extras, levando em consideração comerciantes com estabelecimentos fechados, trabalhadores que ficaram sem remuneração, desempregados e a população periférica. Somente assim os cidadãos poderiam respeitar o isolamento, sem passar por dificuldades financeiras, ajudando a economia. Para assim garantir a segurança e a saúde de todos.",160,200,120,160,200,840
5071,89,O isolamento e suas consequências.,"Atualmente, no Brasil, vivemos um estado de calamidade pública, onde mais e mais pessoas estão perdendo seus empregos e, consequentemente, aglomerando-se em frente das centrais de trabalho. Além disso, muitas subestimam o vírus e não seguem os protocolos emitidos pela Organização Mundial da Saúde, como usar máscara e evitar aglomerações.Muitas pessoas perderam seus empregos desde o começo da pandemia, o que causou muita pobreza assim que a quarentena se iniciou. Famílias de baixa renda, segundo o G1, que mal tinha o que comer antes mesmo do vírus, agora vivem em um estado desumano, onde fazem apenas uma refeição por dia. Além de ser uma situação grave, é preocupante, pois em meio uma crise econômica, uma pessoa que não possuía muito dinheiro para comer mesmo recebendo um salário antes da pandemia, após ela, piorou ainda mais a situação.Ainda que exista desempregados, também existe mais e mais aglomerações nas agências bancárias, por conta dos auxílios concedidos do governo para a população. Porém, essas aglomerações não estão sendo respeitadas e muitos cidadães não seguem os protocolos de segurança, o que leva mais pessoas a contraírem o vírus.Portanto, medidas são necessárias para resolver o impasse. O Ministério do Trabalho, junto ao Ministério da Economia, deve propor a abertura de empregos para as famílias mais carentes, por meio de um projeto de lei entregue à Câmara dos Deputados. Essa abertura iria ajudar a diminuir a crise e ajudar as famílias que precisam achar um emprego. Além disso, o governo deveria conceder multas àquelas pessoas que não seguem os protocolos de segurança em lugares públicos. Espera-se, com essa ação, a diminuição do desemprego e o aumento na economia, assim como o aumento do isolamento social.",160,160,120,160,160,760
5072,89,O uso racional do isolamento social,"É cientificamente comprovado que o ser humano é socializável. Quando há algo que coloca em risco esse fator é sempre visto como dificuldade para alguns. É o caso do isolamento social imposto pela Covid-19, doença infecciosa cujo o único tratamento é não ter contato com outras pessoas. Esse fato causa grande discordância entre a população, sendo defendida por uns e atacada por outros.O argumento usado e comprovado por aqueles que defendem o isolamento é de que esse é o que possui maior eficácia contra casos e mortes e que se não aplicado em conjunto com outras cidades ou de forma rígida igualmente para todos os cidadãos não possui nenhum efeito, sendo o fechamento de atividades não essenciais necessário. Todavia, deve-se salientar que a quarentena é o método usado muito antes da pandemia que acontece agora, sendo feita desde a peste bubônica que assolou a Europa no século XIV.Entretanto, há aqueles que discordam dessa postura, em sua maioria dizendo que o fechamento de algumas atividades gerará impactos negativos em seus negócios e na economia, de fato que a pandemia obrigou vários empresários fecharem seus negócios e tirou de casa aqueles que não tinham condições financeiras básicas. Em virtude do que foi colocado anteriormente, a crise foi agravada com uma tempestade de notícias falsas e pessimismo em relação aos métodos cientificamente comprovados, comprometendo ainda mais a doença.Nota-se que o Estado deve criar medidas de apoio por meio de auxílios financeiros para aqueles que dependem da rua ou de atividades não essenciais para viver e sustentar seus entes, para que assim diminua os motivos para se sair de casa. Junto com o que foi apresentado anteriormente, o endurecimento de regras é primordial para um isolamento social eficaz, explicando como o método funciona e deve ser exercido. Desse modo, poderemos conscientizar a população e sair dessa crise retornando à normalidade.",160,160,120,160,160,760
5115,89,,"De acordo o filósofo e pensador chinês, Confúcio, para prever o futuro se deve estudar o passado. A crise econômica e sanitária da Covid-19 que vem sendo um desafio para humanidade nos dias atuais de certa forma assemelha-se ao maior colapso econômico do século XX, a Grande Depressão de 1929. Embora seus motivos tenham sido distintos, a economia foi afetada de forma semelhante, pois em ambos contextos a produção global decaiu radicalmente, assim resultando diversas crises no setor econômico. É um grande absurdo indivíduos que vivem em situação de vulnerabilidade social perderem seus empregos sem previsão de retorno enquanto seus patrões continuam desfrutando de seu capital ilimitadamente.Antes de tudo, é de conhecimento geral que o desemprego é um problema recorrente no Brasil, mas com o estopim da pandemia o número de cidadãos desempregados aumentou de forma drástica. O auxílio emergencial que em tese deveria resgatar a população da crise, infelizmente não cumpriu com seu objetivo. Segundo Aristóteles, o papel da política é manter o bem-estar social, entretanto isso não condiz com nossa realidade mesmo diante de uma pandemia que vem fazendo milhares de vítimas diariamente.Se o Estado fornecesse o devido apoio financeiro e sanitário à população, a dificuldade que está sendo enfrentada poderia ser contida e consequentemente a conjuntura social apresentaria grande melhora e assim a população poderia voltar às suas atividades cotidianas e comerciais com antecedência. Cabe também aos brasileiros exercerem sua cidadania e exigirem suas devidas melhorias e seus direitos como cidadão como consta na Declaração Universal dos Direitos Humanos.Contudo, de acordo com as problemáticas apresentadas, cabe ao Ministério Da Saúde tomar atitudes mais rigorosas em relação às restrições contra o vírus para impedir que o contágio continue se propagando e oferecer também um suporte digno aos brasileiros por meio de verbas governamentais e discursos de conscientização transmitidos pela mídia e outros meios de comunicação. Pois, nas palavras do ex-presidente da República, Michel Temer, “a economia pode ser retomada mas a vida não volta''.",200,160,120,160,160,800
5146,90,A Transfobia no Brasil,"Hoje em dia uma das questões que ainda é um tabu muito grande na nossa sociedade no geral, tanto no Brasil como no mundo mas principalmente na América Latina é a transfobia, onde pessoas do grupo LGBTQIA+ sofrem preconceito diariamente por causa das suas escolhas. Esses cidadãos pertencentes a tal grupo devem sim ter mais direitos e oportunidades em todas as áreas da sua vida, assim como também devem possuir direitos e tais direitos deverão ser respeitados pela sociedade brasileira.No Brasil a cada dia aumentam os números de pessoas transexuais e travestis e seguindo essa mesma linha aumenta também o número de violência e até mesmo assassinatos contra esses grupos específicos, sendo realizados por pessoas que não sabem respeitar os direitos e as escolhas de outro ser humano como ele. Empresas grandes como multinacionais deveriam começar a dar o exemplo de abrir vagas exclusivamente para pessoas que levam com elas a transexualidade, dando uma oportunidade a uma gama imensa do grupo LGBTQIA+ para ter um trabalho e uma oportunidade de vida melhor além de se sentirem representados nessas áreas. Mas acima de oportunidades deve vir o respeito aos direitos de todos, onde esse ambiente seja propício a uma pessoa trabalhar sem se sentir julgada, criticada ou desrespeitada pelos próprios colegas e seus respectivos superiores. Para que uma pessoa seja respeitada, observando a sociedade que foi, de uma certa forma, acostumada a julgar as escolhas do próximo, infelizmente não temos como desenvolver uma lei para exigir respeito, por dois motivos principais: o respeito deve vir da própria pessoa e o segundo motivo é que, infelizmente, se não houvesse uma punição grave essa lei com certeza não funcionaria.Conclui-se com isso que solução que devemos cogitar por mais que seja difícil conseguirmos, é que todos nós devemos aprender a respeitar as escolhas e principalmente o direito que essa pessoa tem de simplesmente ser quem ela quer ser, sem julgamentos, claro que não temos que obrigar as pessoas a gostar disso, mas a educação e o respeito sempre deve ser o mínimo a ser pedido, todos deveriam saber disso.",160,160,120,120,120,680
5226,90,uma solução para vida em sociedade,"A diferenciação dos grupos humanos faz parte da construção identitária dos indivíduos. No entanto, uma faceta perversa desse processo inerente da vida humana em sociedade inclui a violência de grupos dominantes contra minorias. A transfobia não é uma exceção a esse padrão histórico. Para lidar com esse problema, muitos defendem a tolerância como solução, porém tolerar não é o suficiente, é preciso entender e respeitar as diferenças.Misoginia, racismo e transfobia são apenas alguns termos que remetem à marginalização e à violência contra grupos minoritários com base em suas diferenças. Um exemplo disso é percebido quando a transfobia é cometida por integrantes de outros grupos LGBT+ , que mesmo sofrendo com a homofobia praticam os mesmo padrões de intolerância ao diferenciarem pessoas transgênero.A simples tolerância aos grupos minoritários não é suficiente para lidar com esse problema. Tolerar significa ignorar ou apenas permitir a existência do outro, enquanto o que as minorias precisam é de respeito e aceitação como parte integrante da sociedade. E para que isso possa ser possível, a solução mais adequada é pelo contato saudável entre os grupos. Entender a diferença é uma etapa para respeitá-la, mas só haverá compreensão de fato se houver espaço para o diálogo entre os grupos.Sendo assim, o Ministério da Educação é responsável por iniciar um padrão de maior respeito às diferenças a partir das escolas. Deve haver na educação dos jovens espaço para o diálogo sobre as diferenças. Pessoas transgênero, por exemplo, precisam de espaço de fala para desfazer falsas concepções e estereótipos a fim de melhorar a interação entre os diversos grupos da sociedade.",200,160,120,160,120,760
